# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
   87       2.173337389540e+03       5.002207459798e-01       0.000000000000e+00      -1.203105564875e+01       1.161298023138e-07       5.255457701550e-04      -1.773237149802e-06 
   88       2.199148639695e+03       5.145189898369e-01       0.000000000000e+00      -1.257687872358e+01       1.154846053835e-07       5.191254621654e-04      -1.779359755701e-06 
   89       2.225179565509e+03       5.288954455166e-01       0.000000000000e+00      -1.313010079379e+01       1.148477244150e-07       5.128710017723e-04      -1.786570787458e-06 
   90       2.251428704810e+03       5.433397295716e-01       0.000000000000e+00      -1.369043098434e+01       1.142180580305e-07       5.067702171525e-04      -1.794579555709e-06 
   91       2.277892740681e+03       5.578411525608e-01       0.000000000000e+00      -1.425757010579e+01       1.135920616064e-07       5.008024193835e-04      -1.803037979868e-06 
   92       2.304566419652e+03       5.723887180392e-01       0.000000000000e+00      -1.483121075448e+01       1.129634380411e-07       4.949377381442e-04      -1.811536940902e-06 
   93       2.331444662398e+03       5.869712498274e-01       0.000000000000e+00      -1.541103364820e+01       1.123257405898e-07       4.891474078307e-04      -1.819691972593e-06 
   94       2.358529436666e+03       6.015777979137e-01       0.000000000000e+00      -1.599669578545e+01       1.116818346355e-07       4.834388171593e-04      -1.827430916771e-06 
   95       2.385823771593e+03       6.161972920148e-01       0.000000000000e+00      -1.658784068214e+01       1.110366448942e-07       4.778270757515e-04      -1.834764020676e-06 
   96       2.413329606276e+03       6.308184194737e-01       0.000000000000e+00      -1.718410202516e+01       1.103943432585e-07       4.723244638448e-04      -1.841699898956e-06 
   97       2.441047738058e+03       6.454296260099e-01       0.000000000000e+00      -1.778510372080e+01       1.097582152179e-07       4.669401532062e-04      -1.848245296157e-06 
   98       2.468977770819e+03       6.600191164687e-01       0.000000000000e+00      -1.839045994321e+01       1.091305186787e-07       4.616799205539e-04      -1.854404841904e-06 
   99       2.497118063258e+03       6.745748555719e-01       0.000000000000e+00      -1.899977518282e+01       1.085123350218e-07       4.565458534872e-04      -1.860180798762e-06 
  100       2.525465677183e+03       6.890845686669e-01       0.000000000000e+00      -1.961264429481e+01       1.079034122351e-07       4.515360489237e-04      -1.865572802784e-06 
  101       2.554016325798e+03       7.035357424770e-01       0.000000000000e+00      -2.022865254757e+01       1.073019999570e-07       4.466443040454e-04      -1.870577596746e-06 
  102       2.582764321986e+03       7.179156258512e-01       0.000000000000e+00      -2.084737567108e+01       1.067046762689e-07       4.418597997520e-04      -1.875188756067e-06 
  103       2.611702526602e+03       7.322112305139e-01       0.000000000000e+00      -2.146837990544e+01       1.061061660716e-07       4.371667766227e-04      -1.879396407415e-06 
  104       2.640824127648e+03       7.464096430550e-01       0.000000000000e+00      -2.209122823353e+01       1.055013034952e-07       4.325500513942e-04      -1.883191372030e-06 
  105       2.670128362923e+03       7.604990072818e-01       0.000000000000e+00      -2.271549993379e+01       1.048919594959e-07       4.280135779706e-04      -1.886579193462e-06 
  106       2.699615477612e+03       7.744676765840e-01       0.000000000000e+00      -2.334077377135e+01       1.042816115230e-07       4.235650174856e-04      -1.889568402963e-06 
  107       2.729284931210e+03       7.883039186639e-01       0.000000000000e+00      -2.396662216466e+01       1.036732815446e-07       4.192100621645e-04      -1.892166175358e-06 
  108       2.759135365933e+03       8.019959197064e-01       0.000000000000e+00      -2.459261130182e+01       1.030694628890e-07       4.149522739991e-04      -1.894378162778e-06 
  109       2.789164575120e+03       8.155317885490e-01       0.000000000000e+00      -2.521830125707e+01       1.024720433469e-07       4.107929196205e-04      -1.896208323889e-06 
  110       2.819369471644e+03       8.288995608522e-01       0.000000000000e+00      -2.584324610710e+01       1.018822244622e-07       4.067308013693e-04      -1.897658748590e-06 
  111       2.849746056312e+03       8.420872032689e-01       0.000000000000e+00      -2.646699404755e+01       1.013004369387e-07       4.027620845648e-04      -1.898729478205e-06 
  112       2.880289386281e+03       8.550826176154e-01       0.000000000000e+00      -2.708908750934e+01       1.007262520913e-07       3.988801209703e-04      -1.899418321149e-06 
  113       2.910993543454e+03       8.678736450409e-01       0.000000000000e+00      -2.770906327511e+01       1.001582892697e-07       3.950752684579e-04      -1.899720664079e-06 
  114       2.941851602897e+03       8.804480701976e-01       0.000000000000e+00      -2.832645259561e+01       9.959411918136e-08       3.913347068699e-04      -1.899629278529e-06 
  115       2.972855601237e+03       8.927936254112e-01       0.000000000000e+00      -2.894078130612e+01       9.903016304275e-08       3.876422500789e-04      -1.899134123022e-06 
  116       3.003997870535e+03       9.048982946773e-01       0.000000000000e+00      -2.955157505650e+01       9.846301242160e-08       3.839830994227e-04      -1.898226454148e-06 
  117       3.035275291408e+03       9.167512586679e-01       0.000000000000e+00      -3.015837547397e+01       9.789399110628e-08       3.803595112322e-04      -1.896912456348e-06 
  118       3.066685500089e+03       9.283420729859e-01       0.000000000000e+00      -3.076072619315e+01       9.732549493772e-08       3.767776196753e-04      -1.895201710471e-06 
  119       3.098225549918e+03       9.396603853651e-01       0.000000000000e+00      -3.135816807811e+01       9.675962219070e-08       3.732426722001e-04      -1.893102999080e-06 
  120       3.129891891829e+03       9.506959424920e-01       0.000000000000e+00      -3.195023938396e+01       9.619813164832e-08       3.697589582603e-04      -1.890624204329e-06 
  121       3.161680354825e+03       9.614385968263e-01       0.000000000000e+00      -3.253647591848e+01       9.564239876201e-08       3.663297364908e-04      -1.887772203278e-06 
  122       3.193586126460e+03       9.718783134224e-01       0.000000000000e+00      -3.311641120378e+01       9.509336986392e-08       3.629571603321e-04      -1.884552760658e-06 
  123       3.225603733316e+03       9.820051767501e-01       0.000000000000e+00      -3.368957663782e+01       9.455151439857e-08       3.596422021062e-04      -1.880970419083e-06 
  124       3.257727021485e+03       9.918093975160e-01       0.000000000000e+00      -3.425550165614e+01       9.401677514071e-08       3.563845755400e-04      -1.877028386703e-06 
  125       3.289949137051e+03       1.001281319485e+00       0.000000000000e+00      -3.481371389340e+01       9.348851636621e-08       3.531826567403e-04      -1.872728422314e-06 
  126       3.322262506562e+03       1.010411426299e+00       0.000000000000e+00      -3.536373934503e+01       9.296546994285e-08       3.500334036176e-04      -1.868070717902e-06 
  127       3.354658817518e+03       1.019190348302e+00       0.000000000000e+00      -3.590510252882e+01       9.244567930801e-08       3.469322737597e-04      -1.863053778642e-06 
  128       3.387128998844e+03       1.027608869358e+00       0.000000000000e+00      -3.643732664659e+01       9.192644129996e-08       3.438731407550e-04      -1.857674300341e-06 
  129       3.419664283944e+03       1.035658227400e+00       0.000000000000e+00      -3.695993862079e+01       9.140526168842e-08       3.408503881403e-04      -1.851928930459e-06 
  130       3.452259573156e+03       1.043331038859e+00       0.000000000000e+00      -3.747248448591e+01       9.088309420398e-08       3.378657671420e-04      -1.845820151115e-06 
  131       3.484910404991e+03       1.050620489008e+00       0.000000000000e+00      -3.797451599882e+01       9.036169244805e-08       3.349225042806e-04      -1.839351125288e-06 
  132       3.517611894965e+03       1.057520056164e+00       0.000000000000e+00      -3.846558610967e+01       8.984263322274e-08       3.320231792378e-04      -1.832523805078e-06 
  133       3.550358723830e+03       1.064023520604e+00       0.000000000000e+00      -3.894524915838e+01       8.932729348164e-08       3.291696816532e-04      -1.825338838118e-06 
  134       3.583145125798e+03       1.070124973496e+00       0.000000000000e+00      -3.941306107116e+01       8.881682632713e-08       3.263631670947e-04      -1.817795472062e-06 
  135       3.615964876764e+03       1.075818825816e+00       0.000000000000e+00      -3.986857955698e+01       8.831213603918e-08       3.236040121999e-04      -1.809891457145e-06 
  136       3.648811282540e+03       1.081099817273e+00       0.000000000000e+00      -4.031136430411e+01       8.781385212077e-08       3.208917689902e-04      -1.801622946810e-06 
  137       3.681677167073e+03       1.085963025231e+00       0.000000000000e+00      -4.074097717660e+01       8.732230234503e-08       3.182251183573e-04      -1.792984396414e-06 
  138       3.714554860676e+03       1.090403873635e+00       0.000000000000e+00      -4.115698241077e+01       8.683748478921e-08       3.156018227211e-04      -1.783968459998e-06 
  139       3.747436188251e+03       1.094418141929e+00       0.000000000000e+00      -4.155894681176e+01       8.635903884055e-08       3.130186778612e-04      -1.774565885136e-06 
  140       3.780312457519e+03       1.098001973983e+00       0.000000000000e+00      -4.194643994996e+01       8.588621515907e-08       3.104714639187e-04      -1.764765405851e-06 
  141       3.813174447240e+03       1.101151887012e+00       0.000000000000e+00      -4.231903435758e+01       8.541784458252e-08       3.079548955723e-04      -1.754553633601e-06 
  142       3.846012395447e+03       1.103864780505e+00       0.000000000000e+00      -4.267630572512e+01       8.495230595845e-08       3.054625713845e-04      -1.743914946347e-06 
  143       3.878815987664e+03       1.106137945140e+00       0.000000000000e+00      -4.301783309785e+01       8.448749288857e-08       3.029869223219e-04      -1.732831375677e-06 
  144       3.911575280157e+03       1.107969263109e+00       0.000000000000e+00      -4.334320374771e+01       8.402150976145e-08       3.005213426016e-04      -1.721289685807e-06 
  145       3.944283597098e+03       1.109357812495e+00       0.000000000000e+00      -4.365202791524e+01       8.355499088599e-08       2.980670511398e-04      -1.709304041346e-06 
  146       3.976934897968e+03       1.110303339714e+00       0.000000000000e+00      -4.394392590128e+01       8.308917021470e-08       2.956271441380e-04      -1.696896468930e-06 
  147       4.009522861843e+03       1.110806083405e+00       0.000000000000e+00      -4.421852374357e+01       8.262517869106e-08       2.932044847000e-04      -1.684089963189e-06 
