# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  120       3.074241238865e+03       9.298287274166e-01       0.000000000000e+00      -3.255157025606e+01       9.263745153083e-08       3.567164212021e-04      -1.802910965697e-06 
  121       3.105479033935e+03       9.383988643801e-01       0.000000000000e+00      -3.307730736572e+01       9.207022151932e-08       3.532375277188e-04      -1.795021082463e-06 
  122       3.136801371542e+03       9.466074672095e-01       0.000000000000e+00      -3.359372981060e+01       9.151019257014e-08       3.498087041194e-04      -1.790741745089e-06 
  123       3.168201490778e+03       9.544460029983e-01       0.000000000000e+00      -3.410038191617e+01       9.095781869355e-08       3.464333356643e-04      -1.789548183388e-06 
  124       3.199671946649e+03       9.619061922069e-01       0.000000000000e+00      -3.459681058569e+01       9.041303223492e-08       3.431138324488e-04      -1.790842674030e-06 
  125       3.231204591083e+03       9.689800179728e-01       0.000000000000e+00      -3.508256556568e+01       8.987519269260e-08       3.398515626781e-04      -1.793951256394e-06 
  126       3.262790553947e+03       9.756597354205e-01       0.000000000000e+00      -3.555719971140e+01       8.934303348462e-08       3.366467845989e-04      -1.798120392781e-06 
  127       3.294420224057e+03       9.819378809715e-01       0.000000000000e+00      -3.602026925237e+01       8.881460663155e-08       3.334985770857e-04      -1.802513572976e-06 
  128       3.326083230192e+03       9.878072816543e-01       0.000000000000e+00      -3.647133405783e+01       8.828722532289e-08       3.304047688813e-04      -1.806207863169e-06 
  129       3.357769534793e+03       9.932613074205e-01       0.000000000000e+00      -3.690995311412e+01       8.775840928907e-08       3.273631045518e-04      -1.808373789883e-06 
  130       3.389472891053e+03       9.982946396105e-01       0.000000000000e+00      -3.733566983198e+01       8.722908912441e-08       3.243751164373e-04      -1.808856200641e-06 
  131       3.421187730952e+03       1.002902604776e+00       0.000000000000e+00      -3.774802562165e+01       8.670098680315e-08       3.214427523854e-04      -1.807682198697e-06 
  132       3.452908075660e+03       1.007080950170e+00       0.000000000000e+00      -3.814656476548e+01       8.617564964960e-08       3.185671450246e-04      -1.804886442829e-06 
  133       3.484627524499e+03       1.010825854799e+00       0.000000000000e+00      -3.853083464912e+01       8.565442768218e-08       3.157485616803e-04      -1.800511476502e-06 
  134       3.516339243927e+03       1.014133940466e+00       0.000000000000e+00      -3.890038599278e+01       8.513845002168e-08       3.129863533555e-04      -1.794608062182e-06 
  135       3.548035956509e+03       1.017002282827e+00       0.000000000000e+00      -3.925477308242e+01       8.462860034919e-08       3.102789027783e-04      -1.787235520814e-06 
  136       3.579709929890e+03       1.019428422433e+00       0.000000000000e+00      -3.959355400103e+01       8.412549139902e-08       3.076235715143e-04      -1.778462076450e-06 
  137       3.611352965774e+03       1.021410375782e+00       0.000000000000e+00      -3.991629085978e+01       8.362943847204e-08       3.050166461446e-04      -1.768365206035e-06 
  138       3.642956388895e+03       1.022946646369e+00       0.000000000000e+00      -4.022255002933e+01       8.314043195475e-08       3.024532835101e-04      -1.757031994355e-06 
  139       3.674511035990e+03       1.024036235733e+00       0.000000000000e+00      -4.051190237098e+01       8.265810882958e-08       2.999274550207e-04      -1.744559494133e-06 
  140       3.706007244781e+03       1.024678654506e+00       0.000000000000e+00      -4.078392346796e+01       8.218172316170e-08       2.974318900306e-04      -1.731055091291e-06 
